Outlet_ID,Trade_Spend_Allocation_LKR
OUT_15465,0
OUT_15476,0
OUT_15509,2000
OUT_15513,2000
OUT_15514,2000
OUT_15515,0
OUT_15552,2000
OUT_15557,0
OUT_15566,0
OUT_15578,2000
OUT_15605,0
OUT_15623,0
OUT_15628,2000
OUT_15664,2000
OUT_15679,0
OUT_15687,0
OUT_15695,0
OUT_15696,0
OUT_15717,5000
OUT_15718,0
OUT_15720,0
OUT_15727,0
OUT_15738,0
OUT_15741,0
OUT_15757,0
OUT_15766,0
OUT_15773,0
OUT_15776,0
OUT_15779,0
OUT_15783,0
OUT_15802,2000
OUT_15818,0
OUT_15828,0
OUT_15842,0
OUT_15849,0
OUT_15852,2000
OUT_15878,0
OUT_15882,2000
OUT_15883,0
OUT_15891,0
OUT_15893,0
OUT_15894,0
OUT_15902,0
OUT_15909,0
OUT_15910,0
OUT_15911,0
OUT_15922,2000
OUT_15932,0
OUT_15940,0
OUT_15953,0
OUT_15974,0
OUT_15979,2000
OUT_15987,0
OUT_15988,0
OUT_16009,0
OUT_16024,0
OUT_16027,0
OUT_16030,0
OUT_16044,0
OUT_16059,0
OUT_16063,0
OUT_16124,0
OUT_16127,0
OUT_16133,0
OUT_16139,0
OUT_16165,0
OUT_16185,2000
OUT_16216,2000
OUT_16255,0
OUT_16262,0
OUT_16264,0
OUT_16272,0
OUT_16279,0
OUT_16284,2000
OUT_16292,0
OUT_16301,0
OUT_16306,0
OUT_16308,0
OUT_16312,0
OUT_16317,2000
OUT_16329,2000
OUT_16332,0
OUT_16349,0
OUT_16354,0
OUT_16357,0
OUT_16411,0
OUT_16421,0
OUT_16422,0
OUT_16423,0
OUT_16430,0
OUT_16433,0
OUT_16444,0
OUT_16456,0
OUT_16457,0
OUT_16459,2000
OUT_16465,0
OUT_16466,0
OUT_16469,0
OUT_16473,0
OUT_16492,2000
OUT_16502,2000
OUT_16512,0
OUT_16515,0
OUT_16533,0
OUT_16550,0
OUT_16553,0
OUT_16554,0
OUT_16575,0
OUT_16577,0
OUT_16618,0
OUT_16634,0
OUT_16640,0
OUT_16645,0
OUT_16649,2000
OUT_16668,0
OUT_16680,0
OUT_16688,2000
OUT_16699,0
OUT_16707,2000
OUT_16710,0
OUT_16717,0
OUT_16723,0
OUT_16729,0
OUT_16740,0
OUT_16752,0
OUT_16755,0
OUT_16778,0
OUT_16788,0
OUT_16803,0
OUT_16809,5000
OUT_16811,0
OUT_16820,2000
OUT_16821,0
OUT_16861,0
OUT_16863,2000
OUT_16864,5000
OUT_16869,0
OUT_16873,0
OUT_16875,0
OUT_16881,0
OUT_16885,0
OUT_16905,0
OUT_16931,0
OUT_16943,0
OUT_16948,0
OUT_16955,0
OUT_16959,5000
OUT_16982,0
OUT_16994,0
OUT_16999,0
